,pm25,lat,long,rd_x,rd_y,location
71,9.46,52.79106325973139,4.660810315420526,106000.0,534000.0,"Petten, Schagen, Noord-Holland, Nederland"
72,9.679,52.7913259720229,4.705280549738357,109000.0,534000.0,"Belkmerweg, Sint Maartensvlotbrug, Schagen, Noord-Holland, Nederland, 1753GG, Nederland"
73,9.593,52.79157209029584,4.749751377185018,112000.0,534000.0,"Nieuwedijk, Schagen, Noord-Holland, Nederland, 1742ND, Nederland"
74,9.901,52.791801614106916,4.794222759085946,115000.0,534000.0,"65, A. Mauvestraat, Schagen, Noord-Holland, Nederland, 1741JE, Nederland"
75,9.46,52.792014543042725,4.838694656763555,118000.0,534000.0,"Gouwweg, Barsingerhorn, Hollands Kroon, Noord-Holland, Nederland, 1768BW, Nederland"
76,9.307,52.79221087671973,4.883167031537459,121000.0,534000.0,"IJsbaan, Meekrapstraat, Kolhorn, Hollands Kroon, Noord-Holland, Nederland, 1767CM, Nederland"
77,9.03,52.792390614784296,4.927639844724669,124000.0,534000.0,"Kolhornerweg, Middenmeer, Hollands Kroon, Noord-Holland, Nederland, 1732NR, Nederland"
78,9.067,52.79255375691267,4.97211305763981,127000.0,534000.0,"12, Alkmaarseweg, Middenmeer, Hollands Kroon, Noord-Holland, Nederland, 1775PP, Nederland"
79,9.066,52.763825798347426,4.616814798993909,103000.0,531000.0,Nederland
80,9.644,52.764104883546516,4.661257051857021,106000.0,531000.0,"5, Sportweg, Petten, Schagen, Noord-Holland, Nederland, 1755LX, Nederland"
81,9.755,52.76436738830459,4.70569993520549,109000.0,531000.0,"137, Grote Sloot, Burgerbrug, Schagen, Noord-Holland, Nederland, 1754JD, Nederland"
82,9.516,52.76461331214932,4.750143410448481,112000.0,531000.0,"Groenedijk, Sint Maarten, Schagen, Noord-Holland, Nederland, 1744KM, Nederland"
83,9.596,52.7648426546382,4.794587438991928,115000.0,531000.0,"Provincialeweg, Dirkshorn, Schagen, Noord-Holland, Nederland, 1746EH, Nederland"
84,9.558,52.76505541535855,4.8390319822387475,118000.0,531000.0,"Hogebierenweg, Haringhuizen, Hollands Kroon, Noord-Holland, Nederland, 1769HD, Nederland"
